Wikidata_URI	DBpedia15_URI	DBpedia16_URI
http://www.wikidata.org/entity/Q7835617	http://dbpedia.org/resource/Trapped_Animal	http://dbpedia.org/resource/Trapped_Animal
http://www.wikidata.org/entity/Q427481	http://dbpedia.org/resource/Trinity_(Past,_Present_and_Future)	http://dbpedia.org/resource/Trinity_(Past,_Present_and_Future)
http://www.wikidata.org/entity/Q4003257	http://dbpedia.org/resource/Ultra_Payloaded	http://dbpedia.org/resource/Ultra_Payloaded
http://www.wikidata.org/entity/Q7884320	http://dbpedia.org/resource/Unfamiliar_Faces	http://dbpedia.org/resource/Unfamiliar_Faces
http://www.wikidata.org/entity/Q3560390	http://dbpedia.org/resource/Violence_Begets_Violence	http://dbpedia.org/resource/Violence_Begets_Violence
http://www.wikidata.org/entity/Q2610259	http://dbpedia.org/resource/Welcome_to_the_Dollhouse_(album)	http://dbpedia.org/resource/Welcome_to_the_Dollhouse_(album)
http://www.wikidata.org/entity/Q8038508	http://dbpedia.org/resource/Writers_Without_Homes	http://dbpedia.org/resource/Writers_Without_Homes
http://www.wikidata.org/entity/Q8042755	http://dbpedia.org/resource/X_Marks_Destination	http://dbpedia.org/resource/X_Marks_Destination
http://www.wikidata.org/entity/Q4022633	http://dbpedia.org/resource/Yeah_Ghost	http://dbpedia.org/resource/Yeah_Ghost
http://www.wikidata.org/entity/Q2003592	http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into	http://dbpedia.org/resource/You_Have_No_Idea_What_You're_Getting_Yourself_Into
http://www.wikidata.org/entity/Q4598007	http://dbpedia.org/resource/2000_Years_of_Human_Error	http://dbpedia.org/resource/2000_Years_of_Human_Error
http://www.wikidata.org/entity/Q3598848	http://dbpedia.org/resource/31_Minutes_to_Takeoff	http://dbpedia.org/resource/31_Minutes_to_Takeoff
http://www.wikidata.org/entity/Q4656865	http://dbpedia.org/resource/A_French_Kiss_in_the_Chaos	http://dbpedia.org/resource/A_French_Kiss_in_the_Chaos
http://www.wikidata.org/entity/Q1941092	http://dbpedia.org/resource/A_Funk_Odyssey	http://dbpedia.org/resource/A_Funk_Odyssey
http://www.wikidata.org/entity/Q4657459	http://dbpedia.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad	http://dbpedia.org/resource/A_Hyperactive_Workout_for_the_Flying_Squad
http://www.wikidata.org/entity/Q4736289	http://dbpedia.org/resource/Alter_the_Ending	http://dbpedia.org/resource/Alter_the_Ending
http://www.wikidata.org/entity/Q2594193	http://dbpedia.org/resource/Anywhere_I_Lay_My_Head	http://dbpedia.org/resource/Anywhere_I_Lay_My_Head
http://www.wikidata.org/entity/Q4790498	http://dbpedia.org/resource/Ariels	http://dbpedia.org/resource/Ariels
http://www.wikidata.org/entity/Q4827119	http://dbpedia.org/resource/Autumn,_Again	http://dbpedia.org/resource/Autumn,_Again
http://www.wikidata.org/entity/Q2525943	http://dbpedia.org/resource/Beat_'Em_Up	http://dbpedia.org/resource/Beat_'Em_Up
http://www.wikidata.org/entity/Q4896756	http://dbpedia.org/resource/Best_Night_of_My_Life	http://dbpedia.org/resource/Best_Night_of_My_Life
http://www.wikidata.org/entity/Q4906504	http://dbpedia.org/resource/Big_Talk_(album)	http://dbpedia.org/resource/Big_Talk_(album)
http://www.wikidata.org/entity/Q4927952	http://dbpedia.org/resource/Bloodless_Coup	http://dbpedia.org/resource/Bloodless_Coup
http://www.wikidata.org/entity/Q2907249	http://dbpedia.org/resource/Blue_Slide_Park	http://dbpedia.org/resource/Blue_Slide_Park
http://www.wikidata.org/entity/Q2566953	http://dbpedia.org/resource/Borrowed_Heaven	http://dbpedia.org/resource/Borrowed_Heaven
http://www.wikidata.org/entity/Q208207	http://dbpedia.org/resource/Britney_(album)	http://dbpedia.org/resource/Britney_(album)
http://www.wikidata.org/entity/Q851968	http://dbpedia.org/resource/Bunkka	http://dbpedia.org/resource/Bunkka
http://www.wikidata.org/entity/Q826146	http://dbpedia.org/resource/Curtis_(50_Cent_album)	http://dbpedia.org/resource/Curtis_(50_Cent_album)
http://www.wikidata.org/entity/Q621073	http://dbpedia.org/resource/D12_World	http://dbpedia.org/resource/D12_World
http://www.wikidata.org/entity/Q2086361	http://dbpedia.org/resource/David_Archuleta_(album)	http://dbpedia.org/resource/David_Archuleta_(album)
http://www.wikidata.org/entity/Q5242835	http://dbpedia.org/resource/Day_I_Forgot	http://dbpedia.org/resource/Day_I_Forgot
http://www.wikidata.org/entity/Q5286084	http://dbpedia.org/resource/Do_It_in_the_AM	http://dbpedia.org/resource/Do_It_in_the_AM
http://www.wikidata.org/entity/Q1234717	http://dbpedia.org/resource/Doggumentary	http://dbpedia.org/resource/Doggumentary
http://www.wikidata.org/entity/Q1935525	http://dbpedia.org/resource/Emotion_&_Commotion	http://dbpedia.org/resource/Emotion_&_Commotion
http://www.wikidata.org/entity/Q5410661	http://dbpedia.org/resource/Euphoric_Heartbreak	http://dbpedia.org/resource/Euphoric_Heartbreak
http://www.wikidata.org/entity/Q1931561	http://dbpedia.org/resource/Fallen_Empires_(album)	http://dbpedia.org/resource/Fallen_Empires_(album)
http://www.wikidata.org/entity/Q5455337	http://dbpedia.org/resource/Fist_of_God	http://dbpedia.org/resource/Fist_of_God
http://www.wikidata.org/entity/Q5469508	http://dbpedia.org/resource/Forever_the_Sickest_Kids_(album)	http://dbpedia.org/resource/Forever_the_Sickest_Kids_(album)
http://www.wikidata.org/entity/Q206334	http://dbpedia.org/resource/Goodbye_Lullaby	http://dbpedia.org/resource/Goodbye_Lullaby
http://www.wikidata.org/entity/Q3113220	http://dbpedia.org/resource/Graffiti_Soul	http://dbpedia.org/resource/Graffiti_Soul
http://www.wikidata.org/entity/Q278615	http://dbpedia.org/resource/Grand_Champ	http://dbpedia.org/resource/Grand_Champ
http://www.wikidata.org/entity/Q1932220	http://dbpedia.org/resource/Happiness_(Hurts_album)	http://dbpedia.org/resource/Happiness_(Hurts_album)
http://www.wikidata.org/entity/Q3133013	http://dbpedia.org/resource/Hold_On_'til_the_Night	http://dbpedia.org/resource/Hold_On_'til_the_Night
http://www.wikidata.org/entity/Q1945042	http://dbpedia.org/resource/I_Love_You_Dude	http://dbpedia.org/resource/I_Love_You_Dude
http://www.wikidata.org/entity/Q1754849	http://dbpedia.org/resource/In_Between_Dreams	http://dbpedia.org/resource/In_Between_Dreams
http://www.wikidata.org/entity/Q2563217	http://dbpedia.org/resource/Jennifer_Hudson_(album)	http://dbpedia.org/resource/Jennifer_Hudson_(album)
	http://dbpedia.org/resource/Legion_of_Boom_(Seattle_Seahawks)	http://dbpedia.org/resource/Legion_of_Boom
http://www.wikidata.org/entity/Q2296088	http://dbpedia.org/resource/Lies_for_the_Liars	http://dbpedia.org/resource/Lies_for_the_Liars
http://www.wikidata.org/entity/Q3257061	http://dbpedia.org/resource/Live_from_Dakota	http://dbpedia.org/resource/Live_from_Dakota
	http://dbpedia.org/resource/Mr._A-Z	http://dbpedia.org/resource/Mr._A%E2%80%93Z
http://www.wikidata.org/entity/Q3081500	http://dbpedia.org/resource/Murdered_Love	http://dbpedia.org/resource/Murdered_Love
http://www.wikidata.org/entity/Q2555235	http://dbpedia.org/resource/My_Favourite_Headache	http://dbpedia.org/resource/My_Favourite_Headache
http://www.wikidata.org/entity/Q1432746	http://dbpedia.org/resource/Romance_at_Short_Notice	http://dbpedia.org/resource/Romance_at_Short_Notice
http://www.wikidata.org/entity/Q595397	http://dbpedia.org/resource/Scabdates	http://dbpedia.org/resource/Scabdates
http://www.wikidata.org/entity/Q742601	http://dbpedia.org/resource/The_Dutchess	http://dbpedia.org/resource/The_Dutchess
http://www.wikidata.org/entity/Q750316	http://dbpedia.org/resource/The_High_End_of_Low	http://dbpedia.org/resource/The_High_End_of_Low
http://www.wikidata.org/entity/Q23396	http://dbpedia.org/resource/The_Lateness_of_the_Hour_(album)	http://dbpedia.org/resource/The_Lateness_of_the_Hour_(album)
http://www.wikidata.org/entity/Q582679	http://dbpedia.org/resource/The_Path_of_Totality	http://dbpedia.org/resource/The_Path_of_Totality
http://www.wikidata.org/entity/Q3989204	http://dbpedia.org/resource/The_Sellout	http://dbpedia.org/resource/The_Sellout
http://www.wikidata.org/entity/Q598195	http://dbpedia.org/resource/The_Sweet_Escape	http://dbpedia.org/resource/The_Sweet_Escape
http://www.wikidata.org/entity/Q7769273	http://dbpedia.org/resource/The_Tight_Connection	http://dbpedia.org/resource/The_Tight_Connection
http://www.wikidata.org/entity/Q208885	http://dbpedia.org/resource/Time_for_Annihilation	http://dbpedia.org/resource/Time_for_Annihilation
http://www.wikidata.org/entity/Q1932564	http://dbpedia.org/resource/To_Lose_My_Life...	http://dbpedia.org/resource/To_Lose_My_Life...
http://www.wikidata.org/entity/Q4001012	http://dbpedia.org/resource/Twelve_Stops_and_Home	http://dbpedia.org/resource/Twelve_Stops_and_Home
http://www.wikidata.org/entity/Q930099	http://dbpedia.org/resource/We_Global	http://dbpedia.org/resource/We_Global
http://www.wikidata.org/entity/Q8025595	http://dbpedia.org/resource/Winner_Stays_On	http://dbpedia.org/resource/Winner_Stays_On
http://www.wikidata.org/entity/Q4023067	http://dbpedia.org/resource/Young_the_Giant_(album)	http://dbpedia.org/resource/Young_the_Giant_(album)
http://www.wikidata.org/entity/Q2874661	http://dbpedia.org/resource/Awake_Is_the_New_Sleep	http://dbpedia.org/resource/Awake_Is_the_New_Sleep
http://www.wikidata.org/entity/Q4943523	http://dbpedia.org/resource/Booming_Back_at_You	http://dbpedia.org/resource/Booming_Back_at_You
http://www.wikidata.org/entity/Q4945899	http://dbpedia.org/resource/Born_in_the_U.K.	http://dbpedia.org/resource/Born_in_the_U.K.
http://www.wikidata.org/entity/Q2981320	http://dbpedia.org/resource/Cocky_(album)	http://dbpedia.org/resource/Cocky_(album)
http://www.wikidata.org/entity/Q5151286	http://dbpedia.org/resource/Come_Through_for_You	http://dbpedia.org/resource/Come_Through_for_You
http://www.wikidata.org/entity/Q4345996	http://dbpedia.org/resource/Crossing_the_Rubicon_(The_Sounds_album)	http://dbpedia.org/resource/Crossing_the_Rubicon_(The_Sounds_album)
http://www.wikidata.org/entity/Q718783	http://dbpedia.org/resource/Details_(album)	http://dbpedia.org/resource/Details_(album)
http://www.wikidata.org/entity/Q5331419	http://dbpedia.org/resource/Eats_Darkness	http://dbpedia.org/resource/Eats_Darkness
http://www.wikidata.org/entity/Q657672	http://dbpedia.org/resource/Electra_Heart	http://dbpedia.org/resource/Electra_Heart
http://www.wikidata.org/entity/Q3061992	http://dbpedia.org/resource/Exit_13	http://dbpedia.org/resource/Exit_13
http://www.wikidata.org/entity/Q3661836	http://dbpedia.org/resource/Ferrari_Boyz	http://dbpedia.org/resource/Ferrari_Boyz
http://www.wikidata.org/entity/Q5556563	http://dbpedia.org/resource/Ghetto_Postage	http://dbpedia.org/resource/Ghetto_Postage
http://www.wikidata.org/entity/Q5579323	http://dbpedia.org/resource/Golden_Delicious_(album)	http://dbpedia.org/resource/Golden_Delicious_(album)
http://www.wikidata.org/entity/Q3058792	http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland	http://dbpedia.org/resource/Goodbye_Alice_in_Wonderland
http://www.wikidata.org/entity/Q3141133	http://dbpedia.org/resource/Hotel_Paper	http://dbpedia.org/resource/Hotel_Paper
http://www.wikidata.org/entity/Q17011288	http://dbpedia.org/resource/How_to_Compose_Popular_Songs_That_Will_Sell	http://dbpedia.org/resource/How_to_Compose_Popular_Songs_That_Will_Sell
http://www.wikidata.org/entity/Q1636518	http://dbpedia.org/resource/Human_After_All	http://dbpedia.org/resource/Human_After_All
http://www.wikidata.org/entity/Q1457948	http://dbpedia.org/resource/Humanoid_(album)	http://dbpedia.org/resource/Humanoid_(album)
http://www.wikidata.org/entity/Q1767481	http://dbpedia.org/resource/If_Only_You_Were_Lonely	http://dbpedia.org/resource/If_Only_You_Were_Lonely
http://www.wikidata.org/entity/Q6075646	http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange?	http://dbpedia.org/resource/Is_the_World_Strange_or_Am_I_Strange%3F
http://www.wikidata.org/entity/Q963187	http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution	http://dbpedia.org/resource/It_Is_Time_for_a_Love_Revolution
http://www.wikidata.org/entity/Q940533	http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are	http://dbpedia.org/resource/Korn_III:_Remember_Who_You_Are
http://www.wikidata.org/entity/Q2565475	http://dbpedia.org/resource/Language._Sex._Violence._Other?	http://dbpedia.org/resource/Language._Sex._Violence._Other%3F
http://www.wikidata.org/entity/Q755903	http://dbpedia.org/resource/Live_on_I-5	http://dbpedia.org/resource/Live_on_I-5
http://www.wikidata.org/entity/Q1082402	http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album)	http://dbpedia.org/resource/Love_Is_Dead_(Kerli_album)
http://www.wikidata.org/entity/Q4348008	http://dbpedia.org/resource/Mad_Season_(album)	http://dbpedia.org/resource/Mad_Season_(album)
http://www.wikidata.org/entity/Q2713724	http://dbpedia.org/resource/Nobody's_Daughter	http://dbpedia.org/resource/Nobody's_Daughter
http://www.wikidata.org/entity/Q3123817	http://dbpedia.org/resource/Panic_of_Girls	http://dbpedia.org/resource/Panic_of_Girls
http://www.wikidata.org/entity/Q1349777	http://dbpedia.org/resource/Raditude	http://dbpedia.org/resource/Raditude
http://www.wikidata.org/entity/Q1935203	http://dbpedia.org/resource/Raymond_v._Raymond	http://dbpedia.org/resource/Raymond_v._Raymond
http://www.wikidata.org/entity/Q4141645	http://dbpedia.org/resource/Reggie_(album)	http://dbpedia.org/resource/Reggie_(album)
http://www.wikidata.org/entity/Q7431614	http://dbpedia.org/resource/Schizophrenic_(JC_Chasez_album)	http://dbpedia.org/resource/Schizophrenic_(JC_Chasez_album)
http://www.wikidata.org/entity/Q7542051	http://dbpedia.org/resource/Slow_Motion_Daydream	http://dbpedia.org/resource/Slow_Motion_Daydream
http://www.wikidata.org/entity/Q3963166	http://dbpedia.org/resource/So_Long,_Astoria	http://dbpedia.org/resource/So_Long,_Astoria
http://www.wikidata.org/entity/Q7580048	http://dbpedia.org/resource/Spot_the_Difference	http://dbpedia.org/resource/Spot_the_Difference
http://www.wikidata.org/entity/Q3499550	http://dbpedia.org/resource/Stir_the_Blood	http://dbpedia.org/resource/Stir_the_Blood
http://www.wikidata.org/entity/Q7623105	http://dbpedia.org/resource/Streetlights_(Kurupt_album)	http://dbpedia.org/resource/Streetlights_(Kurupt_album)
http://www.wikidata.org/entity/Q7635561	http://dbpedia.org/resource/Suite_420	http://dbpedia.org/resource/Suite_420
	http://dbpedia.org/resource/Tension_(Die_Antwoord_album)	http://dbpedia.org/resource/Ten$Ion
http://www.wikidata.org/entity/Q7713226	http://dbpedia.org/resource/The_Alphabet_of_Hurricanes	http://dbpedia.org/resource/The_Alphabet_of_Hurricanes
http://www.wikidata.org/entity/Q2328129	http://dbpedia.org/resource/The_Boy_with_No_Name	http://dbpedia.org/resource/The_Boy_with_No_Name
	http://dbpedia.org/resource/The_Handler_(album)	http://dbpedia.org/resource/The_Handler
http://www.wikidata.org/entity/Q1135940	http://dbpedia.org/resource/The_Magnificent_Tree	http://dbpedia.org/resource/The_Magnificent_Tree
http://www.wikidata.org/entity/Q7761097	http://dbpedia.org/resource/The_Road_and_the_Radio	http://dbpedia.org/resource/The_Road_and_the_Radio
http://www.wikidata.org/entity/Q768631	http://dbpedia.org/resource/The_Spirit_Indestructible	http://dbpedia.org/resource/The_Spirit_Indestructible
http://www.wikidata.org/entity/Q7796986	http://dbpedia.org/resource/Thought_So	http://dbpedia.org/resource/Thought_So
http://www.wikidata.org/entity/Q7808492	http://dbpedia.org/resource/Tinted_Windows_(album)	http://dbpedia.org/resource/Tinted_Windows_(album)
http://www.wikidata.org/entity/Q7842007	http://dbpedia.org/resource/Trill_OG	http://dbpedia.org/resource/Trill_OG
http://www.wikidata.org/entity/Q7882728	http://dbpedia.org/resource/Uncle_Dysfunktional	http://dbpedia.org/resource/Uncle_Dysfunktional
http://www.wikidata.org/entity/Q1951120	http://dbpedia.org/resource/Universal_Pulse	http://dbpedia.org/resource/Universal_Pulse
http://www.wikidata.org/entity/Q1462407	http://dbpedia.org/resource/Weapons_of_Mass_Destruction_(album)	http://dbpedia.org/resource/Weapons_of_Mass_Destruction_(album)
http://www.wikidata.org/entity/Q7980607	http://dbpedia.org/resource/Welcome_Back_(Mase_album)	http://dbpedia.org/resource/Welcome_Back_(Mase_album)
http://www.wikidata.org/entity/Q7980822	http://dbpedia.org/resource/Welcome_to_the_North	http://dbpedia.org/resource/Welcome_to_the_North
http://www.wikidata.org/entity/Q7999886	http://dbpedia.org/resource/Wikked_Lil'_Grrrls	http://dbpedia.org/resource/Wikked_Lil'_Grrrls
http://www.wikidata.org/entity/Q4053227	http://dbpedia.org/resource/Wonders_of_the_Younger	http://dbpedia.org/resource/Wonders_of_the_Younger
http://www.wikidata.org/entity/Q698493	http://dbpedia.org/resource/Around_the_Sun	http://dbpedia.org/resource/Around_the_Sun
http://www.wikidata.org/entity/Q2667810	http://dbpedia.org/resource/Artwork_(album)	http://dbpedia.org/resource/Artwork_(album)
http://www.wikidata.org/entity/Q4807362	http://dbpedia.org/resource/Asleep_in_the_Bread_Aisle	http://dbpedia.org/resource/Asleep_in_the_Bread_Aisle
http://www.wikidata.org/entity/Q4812504	http://dbpedia.org/resource/At_the_End_of_Paths_Taken	http://dbpedia.org/resource/At_the_End_of_Paths_Taken
http://www.wikidata.org/entity/Q3629091	http://dbpedia.org/resource/Attak	http://dbpedia.org/resource/Attak
http://www.wikidata.org/entity/Q1751359	http://dbpedia.org/resource/Avenged_Sevenfold_(album)	http://dbpedia.org/resource/Avenged_Sevenfold_(album)
http://www.wikidata.org/entity/Q432062	http://dbpedia.org/resource/Bleed_Like_Me	http://dbpedia.org/resource/Bleed_Like_Me
http://www.wikidata.org/entity/Q5152357	http://dbpedia.org/resource/Commencement_(album)	http://dbpedia.org/resource/Commencement_(album)
http://www.wikidata.org/entity/Q3020770	http://dbpedia.org/resource/Death_to_False_Metal	http://dbpedia.org/resource/Death_to_False_Metal
http://www.wikidata.org/entity/Q5281105	http://dbpedia.org/resource/Dirty_Vegas_(album)	http://dbpedia.org/resource/Dirty_Vegas_(album)
http://www.wikidata.org/entity/Q4037456	http://dbpedia.org/resource/Divided_by_Night	http://dbpedia.org/resource/Divided_by_Night
http://www.wikidata.org/entity/Q5288629	http://dbpedia.org/resource/Doin'_It_Again	http://dbpedia.org/resource/Doin'_It_Again
http://www.wikidata.org/entity/Q1253208	http://dbpedia.org/resource/Down_in_Albion	http://dbpedia.org/resource/Down_in_Albion
http://www.wikidata.org/entity/Q5375810	http://dbpedia.org/resource/End_Titles..._Stories_for_Film	http://dbpedia.org/resource/End_Titles..._Stories_for_Film
http://www.wikidata.org/entity/Q5418154	http://dbpedia.org/resource/Everything_to_Everyone	http://dbpedia.org/resource/Everything_to_Everyone
http://www.wikidata.org/entity/Q6001902	http://dbpedia.org/resource/Imaad_Wasif_(album)	http://dbpedia.org/resource/Imaad_Wasif_(album)
http://www.wikidata.org/entity/Q3282568	http://dbpedia.org/resource/Last_2_Walk	http://dbpedia.org/resource/Last_2_Walk
http://www.wikidata.org/entity/Q1046638	http://dbpedia.org/resource/Lines,_Vines_and_Trying_Times	http://dbpedia.org/resource/Lines,_Vines_and_Trying_Times
http://www.wikidata.org/entity/Q2556150	http://dbpedia.org/resource/Mandy_Moore_(album)	http://dbpedia.org/resource/Mandy_Moore_(album)
http://www.wikidata.org/entity/Q646521	http://dbpedia.org/resource/Mi_Reflejo	http://dbpedia.org/resource/Mi_Reflejo
http://www.wikidata.org/entity/Q19855	http://dbpedia.org/resource/Minutes_to_Midnight_(album)	http://dbpedia.org/resource/Minutes_to_Midnight_(album)
http://www.wikidata.org/entity/Q7003899	http://dbpedia.org/resource/Never_Been_Gone	http://dbpedia.org/resource/Never_Been_Gone
http://www.wikidata.org/entity/Q609073	http://dbpedia.org/resource/Nothing_but_the_Beat	http://dbpedia.org/resource/Nothing_but_the_Beat
http://www.wikidata.org/entity/Q3081266	http://dbpedia.org/resource/O.N.I.F.C.	http://dbpedia.org/resource/O.N.I.F.C.
http://www.wikidata.org/entity/Q17018274	http://dbpedia.org/resource/One_Good_Thing	http://dbpedia.org/resource/One_Good_Thing
http://www.wikidata.org/entity/Q7310431	http://dbpedia.org/resource/Reintegration_Time	http://dbpedia.org/resource/Reintegration_Time
http://www.wikidata.org/entity/Q842691	http://dbpedia.org/resource/Rule_3:36	http://dbpedia.org/resource/Rule_3:36
http://www.wikidata.org/entity/Q2778217	http://dbpedia.org/resource/Scars_&_Stories	http://dbpedia.org/resource/Scars_&_Stories
http://www.wikidata.org/entity/Q2442828	http://dbpedia.org/resource/Seal_(2003_album)	http://dbpedia.org/resource/Seal_(2003_album)
http://www.wikidata.org/entity/Q2551992	http://dbpedia.org/resource/Silent_Cry	http://dbpedia.org/resource/Silent_Cry
http://www.wikidata.org/entity/Q388887	http://dbpedia.org/resource/Slash_(album)	http://dbpedia.org/resource/Slash_(album)
http://www.wikidata.org/entity/Q166896	http://dbpedia.org/resource/So-Called_Chaos	http://dbpedia.org/resource/So-Called_Chaos
http://www.wikidata.org/entity/Q278232	http://dbpedia.org/resource/Someone_to_Watch_Over_Me_(album)	http://dbpedia.org/resource/Someone_to_Watch_Over_Me_(album)
http://www.wikidata.org/entity/Q3500187	http://dbpedia.org/resource/Strawberry_Weed	http://dbpedia.org/resource/Strawberry_Weed
http://www.wikidata.org/entity/Q7622964	http://dbpedia.org/resource/Street_Sweeper_Social_Club_(album)	http://dbpedia.org/resource/Street_Sweeper_Social_Club_(album)
http://www.wikidata.org/entity/Q1172092	http://dbpedia.org/resource/Survival_of_the_Sickest_(album)	http://dbpedia.org/resource/Survival_of_the_Sickest_(album)
http://www.wikidata.org/entity/Q3520344	http://dbpedia.org/resource/The_Colourful_Life	http://dbpedia.org/resource/The_Colourful_Life
http://www.wikidata.org/entity/Q1810159	http://dbpedia.org/resource/The_Fray_(album)	http://dbpedia.org/resource/The_Fray_(album)
http://www.wikidata.org/entity/Q7737019	http://dbpedia.org/resource/The_Golden_D	http://dbpedia.org/resource/The_Golden_D
http://www.wikidata.org/entity/Q8086255	http://dbpedia.org/resource/The_New_Classic	http://dbpedia.org/resource/The_New_Classic
http://www.wikidata.org/entity/Q7768317	http://dbpedia.org/resource/The_Temper_Trap_EP	http://dbpedia.org/resource/The_Temper_Trap_EP
http://www.wikidata.org/entity/Q384913	http://dbpedia.org/resource/The_Time_of_the_Assassins	http://dbpedia.org/resource/The_Time_of_the_Assassins
http://www.wikidata.org/entity/Q3990359	http://dbpedia.org/resource/These_Are_the_Good_Times_People	http://dbpedia.org/resource/These_Are_the_Good_Times_People
http://www.wikidata.org/entity/Q7836416	http://dbpedia.org/resource/Travistan	http://dbpedia.org/resource/Travistan
http://www.wikidata.org/entity/Q3542572	http://dbpedia.org/resource/Twisted_Tenderness	http://dbpedia.org/resource/Twisted_Tenderness
http://www.wikidata.org/entity/Q2064476	http://dbpedia.org/resource/Until_the_End_(album)	http://dbpedia.org/resource/Until_the_End_(album)
http://www.wikidata.org/entity/Q3566955	http://dbpedia.org/resource/Weapons_(album)	http://dbpedia.org/resource/Weapons_(album)
http://www.wikidata.org/entity/Q229549	http://dbpedia.org/resource/3_Doors_Down_(album)	http://dbpedia.org/resource/3_Doors_Down_(album)
http://www.wikidata.org/entity/Q4646755	http://dbpedia.org/resource/@Reverend_Makers	http://dbpedia.org/resource/@Reverend_Makers
http://www.wikidata.org/entity/Q300400	http://dbpedia.org/resource/A_Dramatic_Turn_of_Events	http://dbpedia.org/resource/A_Dramatic_Turn_of_Events
http://www.wikidata.org/entity/Q454936	http://dbpedia.org/resource/Amarantine_(album)	http://dbpedia.org/resource/Amarantine_(album)
http://www.wikidata.org/entity/Q4741249	http://dbpedia.org/resource/Amber_Headlights	http://dbpedia.org/resource/Amber_Headlights
http://www.wikidata.org/entity/Q2712695	http://dbpedia.org/resource/Based_on_a_T.R.U._Story	http://dbpedia.org/resource/Based_on_a_T.R.U._Story
http://www.wikidata.org/entity/Q2470344	http://dbpedia.org/resource/Break_the_Cycle	http://dbpedia.org/resource/Break_the_Cycle
http://www.wikidata.org/entity/Q23381	http://dbpedia.org/resource/Electronic_Earth	http://dbpedia.org/resource/Electronic_Earth
http://www.wikidata.org/entity/Q5376749	http://dbpedia.org/resource/Enemies_Like_This	http://dbpedia.org/resource/Enemies_Like_This
http://www.wikidata.org/entity/Q302445	http://dbpedia.org/resource/Feel_the_Steel	http://dbpedia.org/resource/Feel_the_Steel
http://www.wikidata.org/entity/Q5469706	http://dbpedia.org/resource/Forgiven_(album)	http://dbpedia.org/resource/Forgiven_(album)
http://www.wikidata.org/entity/Q1520110	http://dbpedia.org/resource/Gettin'_In_Over_My_Head	http://dbpedia.org/resource/Gettin'_In_Over_My_Head
http://www.wikidata.org/entity/Q5583961	http://dbpedia.org/resource/Goon_Affiliated	http://dbpedia.org/resource/Goon_Affiliated
http://www.wikidata.org/entity/Q750912	http://dbpedia.org/resource/Haunted_Cities	http://dbpedia.org/resource/Haunted_Cities
http://www.wikidata.org/entity/Q910795	http://dbpedia.org/resource/Havoc_and_Bright_Lights	http://dbpedia.org/resource/Havoc_and_Bright_Lights
http://www.wikidata.org/entity/Q1063052	http://dbpedia.org/resource/Heathen_Chemistry	http://dbpedia.org/resource/Heathen_Chemistry
http://www.wikidata.org/entity/Q16252901	http://dbpedia.org/resource/Hologram_Jams	http://dbpedia.org/resource/Hologram_Jams
http://www.wikidata.org/entity/Q839651	http://dbpedia.org/resource/Life_in_Cartoon_Motion	http://dbpedia.org/resource/Life_in_Cartoon_Motion
http://www.wikidata.org/entity/Q16948945	http://dbpedia.org/resource/Look_What_You_Made_Me	http://dbpedia.org/resource/Look_What_You_Made_Me
http://www.wikidata.org/entity/Q3314807	http://dbpedia.org/resource/Mine_Is_Yours	http://dbpedia.org/resource/Mine_Is_Yours
http://www.wikidata.org/entity/Q4386757	http://dbpedia.org/resource/Morningwood_(album)	http://dbpedia.org/resource/Morningwood_(album)
http://www.wikidata.org/entity/Q7007045	http://dbpedia.org/resource/New_Earth_Mud	http://dbpedia.org/resource/New_Earth_Mud
http://www.wikidata.org/entity/Q787056	http://dbpedia.org/resource/Only_One_Flo_(Part_1)	http://dbpedia.org/resource/Only_One_Flo_(Part_1)
http://www.wikidata.org/entity/Q7261439	http://dbpedia.org/resource/Purple_Naked_Ladies	http://dbpedia.org/resource/Purple_Naked_Ladies
http://www.wikidata.org/entity/Q5407792	http://dbpedia.org/resource/Sad_Sappy_Sucker	http://dbpedia.org/resource/Sad_Sappy_Sucker
http://www.wikidata.org/entity/Q7564181	http://dbpedia.org/resource/Soul_Caddy	http://dbpedia.org/resource/Soul_Caddy
http://www.wikidata.org/entity/Q3068601	http://dbpedia.org/resource/Staind_(album)	http://dbpedia.org/resource/Staind_(album)
http://www.wikidata.org/entity/Q7718370	http://dbpedia.org/resource/The_Black_Magic_Show	http://dbpedia.org/resource/The_Black_Magic_Show
http://www.wikidata.org/entity/Q7737749	http://dbpedia.org/resource/The_Great_Escape_Artist	http://dbpedia.org/resource/The_Great_Escape_Artist
	http://dbpedia.org/resource/What_Is_Love	http://dbpedia.org/resource/What_Is_Love%3F_(album)
http://www.wikidata.org/entity/Q1032217	http://dbpedia.org/resource/Are_You_Passionate?	http://dbpedia.org/resource/Are_You_Passionate%3F
http://www.wikidata.org/entity/Q2868723	http://dbpedia.org/resource/At_Your_Inconvenience	http://dbpedia.org/resource/At_Your_Inconvenience
